,Order ID,Order Date,Segment,State,City,Product Name,Category,Sub-Category,Sales
3243,CA-2018-113355,01/12/2018,Consumer,Texas,Grand Prairie,Cisco SPA112 2 Port Phone Adapter,Technology,Phones,219.8
3244,CA-2018-113355,01/12/2018,Consumer,Texas,Grand Prairie,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,317.058
3245,US-2018-140907,10/12/2018,Corporate,Washington,Seattle,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,49.08
3246,US-2018-140907,10/12/2018,Corporate,Washington,Seattle,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,324.9
3247,US-2018-140907,10/12/2018,Corporate,Washington,Seattle,Col-Erase Pencils with Erasers,Office Supplies,Art,18.24
3248,CA-2017-159730,17/09/2017,Home Office,Washington,Seattle,Harbour Creations 67200 Series Stacking Chairs,Furniture,Chairs,113.888
3249,CA-2017-159730,17/09/2017,Home Office,Washington,Seattle,Clarity 53712,Technology,Phones,105.584
3250,CA-2017-157868,23/12/2017,Corporate,Michigan,Grand Rapids,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,24.85
3251,CA-2018-119389,17/04/2018,Consumer,Pennsylvania,Philadelphia,DAX Wood Document Frame,Furniture,Furnishings,60.312
3252,CA-2018-110373,27/10/2018,Home Office,Illinois,Chicago,Prang Colored Pencils,Office Supplies,Art,7.056
3253,CA-2018-110373,27/10/2018,Home Office,Illinois,Chicago,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,27.184
3254,CA-2017-155474,08/07/2017,Consumer,Washington,Seattle,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,107.984
3255,CA-2017-155474,08/07/2017,Consumer,Washington,Seattle,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,19.296
3256,CA-2016-155453,09/08/2016,Corporate,Florida,Jacksonville,Avery File Folder Labels,Office Supplies,Labels,4.608
3257,US-2017-161844,09/12/2017,Corporate,Tennessee,Franklin,Hon 61000 Series Interactive Training Tables,Furniture,Tables,79.974
3258,US-2017-161844,09/12/2017,Corporate,Tennessee,Franklin,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,2.946
3259,US-2017-162103,13/11/2017,Home Office,Illinois,Highland Park,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,Binders,3.136
3260,CA-2015-151554,14/11/2015,Corporate,Texas,Pasadena,Xerox 221,Office Supplies,Paper,20.736
3261,CA-2015-140662,17/11/2015,Corporate,California,San Francisco,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,99.98
3262,CA-2015-140662,17/11/2015,Corporate,California,San Francisco,Xerox 1941,Office Supplies,Paper,733.95
3263,CA-2015-140662,17/11/2015,Corporate,California,San Francisco,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,241.44
3264,CA-2017-122518,04/03/2017,Corporate,Florida,Miami,Avery 518,Office Supplies,Labels,10.08
3265,US-2015-126571,11/10/2015,Consumer,Pennsylvania,Philadelphia,Fellowes High-Stak Drawer Files,Office Supplies,Storage,281.904
3266,US-2015-126571,11/10/2015,Consumer,Pennsylvania,Philadelphia,Airmail Envelopes,Office Supplies,Envelopes,201.432
3267,CA-2015-143840,22/05/2015,Consumer,Alabama,Decatur,Nortel Networks T7316 E Nt8 B27,Technology,Phones,135.98
3268,CA-2015-143840,22/05/2015,Consumer,Alabama,Decatur,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,44.95
3269,CA-2015-115980,15/07/2015,Corporate,South Dakota,Sioux Falls,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,2.97
3270,CA-2015-115980,15/07/2015,Corporate,South Dakota,Sioux Falls,Advantus Push Pins,Office Supplies,Fasteners,6.54
3271,CA-2016-155145,27/12/2016,Corporate,California,Visalia,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,7.92
3272,CA-2016-146038,09/02/2016,Consumer,California,Los Angeles,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,203.92
3273,CA-2018-133865,08/05/2018,Home Office,California,Los Angeles,Canon Imageclass D680 Copier / Fax,Technology,Copiers,3359.952
3274,CA-2018-116358,02/11/2018,Corporate,Kansas,Overland Park,Staples,Office Supplies,Fasteners,18.24
3275,CA-2018-116358,02/11/2018,Corporate,Kansas,Overland Park,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,27.78
3276,CA-2015-102988,05/04/2015,Corporate,Virginia,Alexandria,Crayola Colored Pencils,Office Supplies,Art,22.96
3277,CA-2015-102988,05/04/2015,Corporate,Virginia,Alexandria,AT&T CL82213,Technology,Phones,28.99
3278,CA-2015-102988,05/04/2015,Corporate,Virginia,Alexandria,Xerox 1957,Office Supplies,Paper,12.96
3279,CA-2015-102988,05/04/2015,Corporate,Virginia,Alexandria,Newell 321,Office Supplies,Art,22.96
3280,CA-2015-102988,05/04/2015,Corporate,Virginia,Alexandria,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Supplies,4164.05
3281,US-2015-117170,17/09/2015,Consumer,North Carolina,Raleigh,Logitech Trackman Marble Mouse,Technology,Accessories,47.984
3282,US-2015-117170,17/09/2015,Consumer,North Carolina,Raleigh,Xerox 1924,Office Supplies,Paper,4.624
3283,CA-2015-159478,30/09/2015,Corporate,New York,New York City,"Master Caster Door Stop, Brown",Furniture,Furnishings,15.24
3284,CA-2015-103702,12/09/2015,Consumer,Ohio,Fairfield,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,63.924
3285,CA-2018-150525,20/02/2018,Home Office,Oklahoma,Muskogee,Newell 351,Office Supplies,Art,6.56
3286,CA-2018-150525,20/02/2018,Home Office,Oklahoma,Muskogee,Disposable Triple-Filter Dust Bags,Office Supplies,Appliances,13.11
3287,CA-2016-157770,13/12/2016,Consumer,California,Temecula,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones,494.376
3288,CA-2016-157770,13/12/2016,Consumer,California,Temecula,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,29.2
3289,CA-2016-157770,13/12/2016,Consumer,California,Temecula,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,248.85
3290,CA-2016-157770,13/12/2016,Consumer,California,Temecula,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,36.24
3291,CA-2017-167290,30/10/2017,Consumer,Michigan,Sterling Heights,Newell 312,Office Supplies,Art,11.68
3292,CA-2015-106264,26/12/2015,Consumer,California,San Diego,Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,11.91
3293,CA-2015-106264,26/12/2015,Consumer,California,San Diego,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,3.48
3294,CA-2015-138023,15/08/2015,Consumer,Texas,Dallas,GBC Durable Plastic Covers,Office Supplies,Binders,30.96
3295,CA-2018-113418,01/10/2018,Home Office,New York,New York City,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,1704.89
3296,US-2016-110569,23/05/2016,Consumer,Arizona,Phoenix,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,19.194
3297,US-2016-110569,23/05/2016,Consumer,Arizona,Phoenix,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,121.792
3298,CA-2018-136308,16/11/2018,Corporate,California,San Francisco,Bady BDG101FRU Card Printer,Technology,Machines,1919.976
3299,US-2015-159926,18/11/2015,Consumer,Pennsylvania,Philadelphia,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders,50.997
3300,US-2015-159926,18/11/2015,Consumer,Pennsylvania,Philadelphia,Safco Industrial Wire Shelving,Office Supplies,Storage,76.792
3301,US-2015-159926,18/11/2015,Consumer,Pennsylvania,Philadelphia,Motorola Droid Maxx,Technology,Phones,539.964
3302,US-2015-159926,18/11/2015,Consumer,Pennsylvania,Philadelphia,DAX Wood Document Frame,Furniture,Furnishings,60.312
3303,US-2015-159926,18/11/2015,Consumer,Pennsylvania,Philadelphia,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,1.944
3304,CA-2015-104738,30/12/2015,Corporate,Texas,Laredo,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,12.984
3305,CA-2015-104738,30/12/2015,Corporate,Texas,Laredo,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,217.584
3306,CA-2015-104738,30/12/2015,Corporate,Texas,Laredo,AT&T 1080 Corded phone,Technology,Phones,328.776
3307,CA-2015-104738,30/12/2015,Corporate,Texas,Laredo,Acco Hanging Data Binders,Office Supplies,Binders,2.286
3308,CA-2015-104738,30/12/2015,Corporate,Texas,Laredo,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,47.984
3309,CA-2016-144386,05/11/2016,Corporate,New York,New York City,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,25.344
3310,CA-2017-111416,17/09/2017,Consumer,New York,New York City,Avery Arch Ring Binders,Office Supplies,Binders,232.4
3311,CA-2017-162747,20/03/2017,Corporate,Mississippi,Gulfport,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,86.45
3312,US-2015-133130,27/09/2015,Consumer,California,San Diego,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,603.92
3313,US-2015-133130,27/09/2015,Consumer,California,San Diego,Xerox 1919,Office Supplies,Paper,81.98
3314,CA-2018-169978,24/12/2018,Consumer,New York,Oceanside,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,271.764
3315,CA-2018-169978,24/12/2018,Consumer,New York,Oceanside,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders,14.376
3316,CA-2018-161739,10/11/2018,Corporate,Texas,Round Rock,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,341.96
3317,CA-2016-165057,11/09/2016,Consumer,California,Redlands,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,Art,181.35
3318,CA-2016-165057,11/09/2016,Consumer,California,Redlands,Avery 474,Office Supplies,Labels,8.64
3319,CA-2015-134551,20/12/2015,Consumer,Tennessee,Columbia,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,43.512
3320,CA-2015-134551,20/12/2015,Consumer,Tennessee,Columbia,SAFCO Arco Folding Chair,Furniture,Chairs,662.88
3321,CA-2015-134551,20/12/2015,Consumer,Tennessee,Columbia,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper,25.92
3322,CA-2016-120810,23/07/2016,Home Office,New York,New York City,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,68.94
3323,CA-2016-120810,23/07/2016,Home Office,New York,New York City,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,128.82
3324,CA-2015-165309,11/11/2015,Consumer,Texas,Houston,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,896.99
3325,CA-2015-165309,11/11/2015,Consumer,Texas,Houston,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,1.234
3326,CA-2015-165309,11/11/2015,Consumer,Texas,Houston,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,67.56
3327,CA-2015-165309,11/11/2015,Consumer,Texas,Houston,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,21.72
3328,CA-2015-165309,11/11/2015,Consumer,Texas,Houston,Xerox 1893,Office Supplies,Paper,262.336
3329,CA-2015-165309,11/11/2015,Consumer,Texas,Houston,Geemarc AmpliPOWER60,Technology,Phones,148.48
3330,CA-2015-165309,11/11/2015,Consumer,Texas,Houston,Classic Ivory Antique Telephone ZL1810,Technology,Phones,241.176
3331,CA-2018-122595,14/12/2018,Home Office,Illinois,Chicago,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,227.976
3332,CA-2018-122595,14/12/2018,Home Office,Illinois,Chicago,Samsung HM1900 Bluetooth Headset,Technology,Phones,52.68
3333,CA-2018-122595,14/12/2018,Home Office,Illinois,Chicago,"Master Caster Door Stop, Gray",Furniture,Furnishings,2.032
3334,US-2018-109253,21/08/2018,Consumer,California,Oakland,Newell 336,Office Supplies,Art,17.12
3335,US-2018-109253,21/08/2018,Consumer,California,Oakland,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,431.968
3336,US-2018-109253,21/08/2018,Consumer,California,Oakland,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,129.92
3337,US-2018-109253,21/08/2018,Consumer,California,Oakland,Chromcraft Rectangular Conference Tables,Furniture,Tables,568.728
3338,US-2018-109253,21/08/2018,Consumer,California,Oakland,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,117.144
3339,US-2018-109253,21/08/2018,Consumer,California,Oakland,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,203.52
3340,US-2018-109253,21/08/2018,Consumer,California,Oakland,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,51.75
3341,CA-2017-145982,27/08/2017,Consumer,Massachusetts,Quincy,Xerox 1919,Office Supplies,Paper,122.97
3342,CA-2017-145982,27/08/2017,Consumer,Massachusetts,Quincy,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables,244.615
3343,CA-2017-145982,27/08/2017,Consumer,Massachusetts,Quincy,PureGear Roll-On Screen Protector,Technology,Phones,59.97
3344,CA-2017-145982,27/08/2017,Consumer,Massachusetts,Quincy,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,81.54
3345,CA-2017-145982,27/08/2017,Consumer,Massachusetts,Quincy,Staples,Office Supplies,Fasteners,11.68
3346,CA-2017-145982,27/08/2017,Consumer,Massachusetts,Quincy,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,29.0
3347,CA-2016-112014,13/08/2016,Corporate,California,Yucaipa,50 Colored Long Pencils,Office Supplies,Art,50.8
3348,CA-2018-154732,05/11/2018,Corporate,Illinois,Chicago,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,16.03
3349,US-2017-157308,17/08/2017,Consumer,Washington,Seattle,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,15.712
3350,CA-2017-147536,26/12/2017,Consumer,New York,New York City,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,89.97
3351,US-2015-134733,23/09/2015,Corporate,California,San Diego,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,435.999
3352,US-2015-134733,23/09/2015,Corporate,California,San Diego,netTALK DUO VoIP Telephone Service,Technology,Phones,83.984
3353,US-2015-150434,19/07/2015,Corporate,Connecticut,Bristol,Polycom VVX 310 VoIP phone,Technology,Phones,359.98
3354,US-2015-150434,19/07/2015,Corporate,Connecticut,Bristol,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,70.56
3355,US-2015-150434,19/07/2015,Corporate,Connecticut,Bristol,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,20.88
3356,US-2015-150434,19/07/2015,Corporate,Connecticut,Bristol,Acco Hanging Data Binders,Office Supplies,Binders,3.81
3357,CA-2018-100335,07/09/2018,Home Office,Illinois,Chicago,Easy-staple paper,Office Supplies,Paper,73.008
3358,CA-2017-139234,06/05/2017,Consumer,Illinois,Chicago,Insertable Tab Post Binder Dividers,Office Supplies,Binders,3.208
3359,CA-2017-139234,06/05/2017,Consumer,Illinois,Chicago,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,26.176
3360,US-2016-142020,04/06/2016,Home Office,New York,New York City,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,30.44
3361,US-2016-142020,04/06/2016,Home Office,New York,New York City,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,35.28
3362,CA-2016-139962,13/12/2016,Home Office,Massachusetts,Revere,Xerox 222,Office Supplies,Paper,19.44
3363,CA-2016-139962,13/12/2016,Home Office,Massachusetts,Revere,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,37.88
3364,CA-2017-130050,16/07/2017,Corporate,Texas,Houston,Staple-based wall hangings,Furniture,Furnishings,9.552
3365,CA-2015-115161,31/01/2015,Consumer,California,Mission Viejo,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,290.666
3366,CA-2015-165379,09/07/2015,Corporate,Texas,Dallas,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,10.368
3367,CA-2015-165379,09/07/2015,Corporate,Texas,Dallas,Xerox 1895,Office Supplies,Paper,14.352
3368,CA-2016-115511,21/11/2016,Consumer,Nevada,Las Vegas,"Hon Metal Bookcases, Putty",Furniture,Bookcases,141.96
3369,CA-2016-115511,21/11/2016,Consumer,Nevada,Las Vegas,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,66.048
3370,CA-2017-134887,25/03/2017,Consumer,Oklahoma,Norman,Logitech P710e Mobile Speakerphone,Technology,Accessories,1287.45
3371,CA-2018-123778,23/09/2018,Consumer,California,San Francisco,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,25.824
3372,CA-2018-123778,23/09/2018,Consumer,California,San Francisco,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,160.96
3373,CA-2016-161718,04/12/2016,Consumer,New York,Hempstead,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,28.44
3374,CA-2016-161718,04/12/2016,Consumer,New York,Hempstead,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,364.41
3375,CA-2016-161718,04/12/2016,Consumer,New York,Hempstead,Square Credit Card Reader,Technology,Phones,39.96
3376,CA-2016-161718,04/12/2016,Consumer,New York,Hempstead,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,361.764
3377,CA-2017-100671,01/11/2017,Corporate,Texas,Conroe,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,Storage,111.672
3378,CA-2018-142867,17/03/2018,Home Office,Texas,Houston,GBC Plasticlear Binding Covers,Office Supplies,Binders,13.776
3379,CA-2018-142867,17/03/2018,Home Office,Texas,Houston,Xerox 1900,Office Supplies,Paper,10.272
3380,CA-2018-103156,23/11/2018,Consumer,Pennsylvania,Philadelphia,OIC Stacking Trays,Furniture,Furnishings,24.048
3381,US-2018-162208,27/08/2018,Corporate,Florida,Tampa,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,2.896
3382,CA-2016-130659,04/12/2016,Consumer,New York,New York City,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,17.94
3383,CA-2016-130659,04/12/2016,Consumer,New York,New York City,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,384.174
3384,CA-2016-130659,04/12/2016,Consumer,New York,New York City,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,1799.75
3385,CA-2018-148404,07/10/2018,Home Office,North Carolina,Charlotte,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,580.672
3386,CA-2018-148404,07/10/2018,Home Office,North Carolina,Charlotte,Staples,Office Supplies,Fasteners,18.936
3387,CA-2018-148404,07/10/2018,Home Office,North Carolina,Charlotte,Toshiba IPT2010-SD IP Telephone,Technology,Phones,222.384
3388,CA-2018-148404,07/10/2018,Home Office,North Carolina,Charlotte,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,50.454
3389,CA-2018-148404,07/10/2018,Home Office,North Carolina,Charlotte,KI Adjustable-Height Table,Furniture,Tables,154.764
3390,CA-2018-101077,25/03/2018,Consumer,Texas,Dallas,Xerox 1953,Office Supplies,Paper,6.848
3391,CA-2015-166471,09/08/2015,Home Office,Washington,Seattle,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones,1091.168
